Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
AMZN	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	172.11500549316406	189.3300018310547	0 days 06:00:00	68.0	1669.0	1675.0	0.10002031077165063	30
AMZN	2025-05-23 15:30:00+00:00	2025-05-28 19:30:00+00:00	200.8999938964844	205.52999877929688	5 days 04:00:00	64.0	1888.0	1906.0	0.02304631669226498	31
AMZN	2025-09-25 18:30:00+00:00	2025-09-29 19:30:00+00:00	217.0200042724609	221.7393951416016	4 days 01:00:00	60.0	2482.0	2497.0	0.02174634031992584	32
AMZN	2025-12-18 14:30:00+00:00	2025-12-23 20:30:00+00:00	225.7050018310547	232.2100067138672	5 days 06:00:00	59.0	2886.0	2913.0	0.02882082731902247	33
AMZN	2026-03-30 13:30:00+00:00	2026-04-01 19:30:00+00:00	201.3500061035156	211.73989868164065	2 days 06:00:00	68.0	3349.0	3369.0	0.05160115352955863	34
APP	2024-08-05 14:30:00+00:00	2024-08-07 19:30:00+00:00	66.13999938964844	67.9800033569336	2 days 05:00:00					254
APP	2024-08-06 13:30:00+00:00	2024-08-07 19:30:00+00:00	68.98999786376953	67.9800033569336	1 days 06:00:00	144.0	493.0	506.0	-0.014639723700677787	255
APP	2025-04-21 17:30:00+00:00	2025-04-23 19:30:00+00:00	223.1100006103516	250.8500061035156	2 days 02:00:00	44.0	1722.0	1738.0	0.12433331279313786	256
APP	2026-03-30 19:30:00+00:00	2026-03-31 19:30:00+00:00	369.7673950195313	395.6199951171875	1 days 00:00:00	29.0	3355.0	3362.0	0.06991584559880049	257
AVGO	2024-08-08 13:30:00+00:00	2024-08-13 19:30:00+00:00	141.80499267578125	154.8800048828125	5 days 06:00:00					208
AVGO	2024-11-27 17:30:00+00:00	2024-12-04 20:30:00+00:00	158.02999877929688	168.9199981689453	7 days 03:00:00	63.0	1056.0	1083.0	0.06891096294227839	209
AVGO	2025-03-18 18:30:00+00:00	2025-03-19 19:30:00+00:00	188.0500030517578	195.01499938964844	1 days 01:00:00	56.0	1561.0	1569.0	0.037038001727517145	210
AVGO	2026-01-08 19:30:00+00:00	2026-01-13 20:30:00+00:00	330.7699890136719	354.79998779296875	5 days 01:00:00	33.0	2977.0	2999.0	0.07264866698140393	211
AVGO	2026-01-23 15:30:00+00:00	2026-01-27 20:30:00+00:00	317.31500244140625	331.9700012207031	4 days 05:00:00	37.0	3043.0	3062.0	0.046184386702620595	212
AVGO	2026-03-03 15:30:00+00:00	2026-03-10 19:30:00+00:00	309.32000732421875	342.5	7 days 04:00:00	40.0	3216.0	3256.0	0.10726752841759479	213
AVGO	2026-03-30 19:30:00+00:00	2026-04-01 19:30:00+00:00	290.19500732421875	314.2699890136719	2 days 00:00:00	47.0	3354.0	3368.0	0.08296139176011219	214
BA	2024-05-15 15:30:00+00:00	2024-05-16 19:30:00+00:00	177.0050048828125	182.8737945556641	1 days 04:00:00					143
BA	2024-05-30 13:30:00+00:00	2024-06-04 19:30:00+00:00	172.63999938964844	188.35499572753903	5 days 06:00:00	57.0	175.0	202.0	0.09102755093517967	144
BA	2024-07-22 18:30:00+00:00	2024-07-23 19:30:00+00:00	177.2906036376953	186.69500732421875	1 days 01:00:00	61.0	421.0	429.0	0.05304513320819826	145
